control/mA	<Ewe>/V	
2.0000000E-002	1.1789829E+000
2.0000000E-002	1.1789511E+000
2.0000000E-002	1.1789278E+000
2.0000000E-002	1.1789002E+000
2.0000000E-002	1.1788774E+000
2.0000000E-002	1.1788541E+000
2.0000000E-002	1.1788311E+000
2.0000000E-002	1.1787992E+000
2.0000000E-002	1.1787739E+000
2.0000000E-002	1.1787534E+000
2.0000000E-002	1.1787215E+000
2.0000000E-002	1.1786926E+000
2.0000000E-002	1.1786674E+000
2.0000000E-002	1.1786437E+000
2.0000000E-002	1.1786121E+000
2.0000000E-002	1.1785874E+000
2.0000000E-002	1.1785575E+000
2.0000000E-002	1.1785403E+000
2.0000000E-002	1.1785098E+000
2.0000000E-002	1.1784868E+000
2.0000000E-002	1.1784625E+000
2.0000000E-002	1.1784416E+000
2.0000000E-002	1.1784189E+000
2.0000000E-002	1.1783967E+000
2.0000000E-002	1.1783687E+000
2.0000000E-002	1.1783448E+000
2.0000000E-002	1.1783184E+000
2.0000000E-002	1.1782932E+000
2.0000000E-002	1.1782730E+000
2.0000000E-002	1.1782490E+000
2.0000000E-002	1.1782305E+000
2.0000000E-002	1.1782047E+000
2.0000000E-002	1.1780958E+000
2.0000000E-002	1.1781783E+000
2.0000000E-002	1.1781554E+000
2.0000000E-002	1.1781311E+000
2.0000000E-002	1.1781162E+000
2.0000000E-002	1.1780919E+000
2.0000000E-002	1.1780695E+000
2.0000000E-002	1.1780452E+000
2.0000000E-002	1.1780185E+000
2.0000000E-002	1.1779964E+000
2.0000000E-002	1.1779706E+000
