control/mA	<Ewe>/V	
2.0000000E-002	1.1650877E+000
2.0000000E-002	1.1649617E+000
2.0000000E-002	1.1649956E+000
2.0000000E-002	1.1649054E+000
2.0000000E-002	1.1648177E+000
2.0000000E-002	1.1647282E+000
2.0000000E-002	1.1646415E+000
2.0000000E-002	1.1645563E+000
2.0000000E-002	1.1644707E+000
2.0000000E-002	1.1643847E+000
2.0000000E-002	1.1643031E+000
2.0000000E-002	1.1642231E+000
2.0000000E-002	1.1641278E+000
2.0000000E-002	1.1640432E+000
2.0000000E-002	1.1639525E+000
2.0000000E-002	1.1638621E+000
2.0000000E-002	1.1637831E+000
2.0000000E-002	1.1636860E+000
2.0000000E-002	1.1636001E+000
2.0000000E-002	1.1635216E+000
2.0000000E-002	1.1634268E+000
2.0000000E-002	1.1633390E+000
2.0000000E-002	1.1632582E+000
2.0000000E-002	1.1631755E+000
2.0000000E-002	1.1631048E+000
2.0000000E-002	1.1630259E+000
2.0000000E-002	1.1629422E+000
2.0000000E-002	1.1628507E+000
2.0000000E-002	1.1627535E+000
2.0000000E-002	1.1626722E+000
2.0000000E-002	1.1625835E+000
2.0000000E-002	1.1624979E+000
2.0000000E-002	1.1624117E+000
2.0000000E-002	1.1623347E+000
2.0000000E-002	1.1622486E+000
2.0000000E-002	1.1621622E+000
2.0000000E-002	1.1620773E+000
2.0000000E-002	1.1619961E+000
2.0000000E-002	1.1619152E+000
2.0000000E-002	1.1618345E+000
2.0000000E-002	1.1617566E+000
2.0000000E-002	1.1616703E+000
2.0000000E-002	1.1615819E+000
2.0000000E-002	1.1614965E+000
2.0000000E-002	1.1614106E+000
2.0000000E-002	1.1613221E+000
2.0000000E-002	1.1612371E+000
2.0000000E-002	1.1611536E+000
2.0000000E-002	1.1610696E+000
2.0000000E-002	1.1609823E+000
2.0000000E-002	1.1609002E+000
2.0000000E-002	1.1608182E+000
2.0000000E-002	1.1607810E+000
2.0000000E-002	1.1607442E+000
2.0000000E-002	1.1606580E+000
2.0000000E-002	1.1605844E+000
2.0000000E-002	1.1604953E+000
