control/mA	<Ewe>/V	
2.0000000E-002	1.1770023E+000
2.0000000E-002	1.1768222E+000
2.0000000E-002	1.1766404E+000
2.0000000E-002	1.1764752E+000
2.0000000E-002	1.1762936E+000
2.0000000E-002	1.1761441E+000
2.0000000E-002	1.1759486E+000
2.0000000E-002	1.1757706E+000
2.0000000E-002	1.1755948E+000
2.0000000E-002	1.1754338E+000
2.0000000E-002	1.1752694E+000
2.0000000E-002	1.1750982E+000
2.0000000E-002	1.1749129E+000
2.0000000E-002	1.1747572E+000
2.0000000E-002	1.1745862E+000
2.0000000E-002	1.1744355E+000
2.0000000E-002	1.1742409E+000
2.0000000E-002	1.1740973E+000
2.0000000E-002	1.1739228E+000
2.0000000E-002	1.1737578E+000
2.0000000E-002	1.1735926E+000
2.0000000E-002	1.1734421E+000
2.0000000E-002	1.1732829E+000
2.0000000E-002	1.1731129E+000
2.0000000E-002	1.1729482E+000
2.0000000E-002	1.1727937E+000
2.0000000E-002	1.1726408E+000
2.0000000E-002	1.1722556E+000
2.0000000E-002	1.1724888E+000
2.0000000E-002	1.1723251E+000
2.0000000E-002	1.1721442E+000
2.0000000E-002	1.1720095E+000
2.0000000E-002	1.1718476E+000
2.0000000E-002	1.1716888E+000
2.0000000E-002	1.1715324E+000
2.0000000E-002	1.1713904E+000
2.0000000E-002	1.1712303E+000
2.0000000E-002	1.1710749E+000
2.0000000E-002	1.1709092E+000
2.0000000E-002	1.1707528E+000
2.0000000E-002	1.1706271E+000
2.0000000E-002	1.1704613E+000
2.0000000E-002	1.1703202E+000
2.0000000E-002	1.1701773E+000
2.0000000E-002	1.1700114E+000
2.0000000E-002	1.1698546E+000
2.0000000E-002	1.1697196E+000
2.0000000E-002	1.1695729E+000
2.0000000E-002	1.1694275E+000
2.0000000E-002	1.1692774E+000
2.0000000E-002	1.1691426E+000
2.0000000E-002	1.1690037E+000
2.0000000E-002	1.1688448E+000
2.0000000E-002	1.1687151E+000
2.0000000E-002	1.1685729E+000
2.0000000E-002	1.1684154E+000
2.0000000E-002	1.1682873E+000
2.0000000E-002	1.1681294E+000
2.0000000E-002	1.1680125E+000
2.0000000E-002	1.1678569E+000
2.0000000E-002	1.1677072E+000
2.0000000E-002	1.1675820E+000
2.0000000E-002	1.1674477E+000
2.0000000E-002	1.1672943E+000
2.0000000E-002	1.1671568E+000
2.0000000E-002	1.1670387E+000
2.0000000E-002	1.1668885E+000
2.0000000E-002	1.1667536E+000
2.0000000E-002	1.1666162E+000
2.0000000E-002	1.1664737E+000
2.0000000E-002	1.1663487E+000
2.0000000E-002	1.1661984E+000
2.0000000E-002	1.1660898E+000
2.0000000E-002	1.1659515E+000
