control/mA	<Ewe>/V	
2.0000000E-002	1.1245300E+000
2.0000000E-002	1.1245924E+000
2.0000000E-002	1.1245457E+000
2.0000000E-002	1.1244997E+000
2.0000000E-002	1.1244497E+000
2.0000000E-002	1.1244074E+000
2.0000000E-002	1.1243452E+000
2.0000000E-002	1.1243036E+000
2.0000000E-002	1.1242663E+000
2.0000000E-002	1.1242018E+000
2.0000000E-002	1.1241596E+000
2.0000000E-002	1.1241100E+000
2.0000000E-002	1.1240712E+000
2.0000000E-002	1.1240245E+000
2.0000000E-002	1.1239713E+000
2.0000000E-002	1.1239374E+000
2.0000000E-002	1.1238903E+000
2.0000000E-002	1.1238475E+000
2.0000000E-002	1.1237956E+000
2.0000000E-002	1.1237447E+000
2.0000000E-002	1.1236947E+000
2.0000000E-002	1.1236485E+000
2.0000000E-002	1.1236022E+000
2.0000000E-002	1.1235602E+000
2.0000000E-002	1.1235248E+000
2.0000000E-002	1.1234756E+000
2.0000000E-002	1.1234232E+000
2.0000000E-002	1.1233816E+000
2.0000000E-002	1.1233341E+000
2.0000000E-002	1.1232942E+000
2.0000000E-002	1.1232389E+000
2.0000000E-002	1.1232097E+000
2.0000000E-002	1.1231532E+000
2.0000000E-002	1.1231033E+000
2.0000000E-002	1.1230670E+000
2.0000000E-002	1.1230172E+000
2.0000000E-002	1.1229758E+000
2.0000000E-002	1.1229283E+000
2.0000000E-002	1.1228898E+000
2.0000000E-002	1.1228421E+000
2.0000000E-002	1.1228042E+000
2.0000000E-002	1.1227640E+000
2.0000000E-002	1.1227167E+000
2.0000000E-002	1.1226795E+000
2.0000000E-002	1.1226318E+000
2.0000000E-002	1.1225914E+000
2.0000000E-002	1.1225451E+000
2.0000000E-002	1.1224959E+000
2.0000000E-002	1.1224598E+000
2.0000000E-002	1.1224160E+000
2.0000000E-002	1.1223662E+000
2.0000000E-002	1.1221436E+000
2.0000000E-002	1.1223298E+000
2.0000000E-002	1.1222912E+000
2.0000000E-002	1.1222476E+000
2.0000000E-002	1.1222085E+000
2.0000000E-002	1.1221709E+000
2.0000000E-002	1.1221277E+000
2.0000000E-002	1.1220852E+000
2.0000000E-002	1.1220429E+000
2.0000000E-002	1.1220011E+000
2.0000000E-002	1.1219498E+000
2.0000000E-002	1.1219194E+000
2.0000000E-002	1.1218816E+000
2.0000000E-002	1.1218423E+000
2.0000000E-002	1.1217960E+000
2.0000000E-002	1.1217641E+000
2.0000000E-002	1.1217196E+000
