control/mA	<Ewe>/V	
2.0000000E-002	1.1153713E+000
2.0000000E-002	1.1153362E+000
2.0000000E-002	1.1153001E+000
2.0000000E-002	1.1152589E+000
2.0000000E-002	1.1152219E+000
2.0000000E-002	1.1151879E+000
2.0000000E-002	1.1151462E+000
2.0000000E-002	1.1151088E+000
2.0000000E-002	1.1150714E+000
2.0000000E-002	1.1150324E+000
2.0000000E-002	1.1149914E+000
2.0000000E-002	1.1149601E+000
2.0000000E-002	1.1149224E+000
2.0000000E-002	1.1148889E+000
2.0000000E-002	1.1148562E+000
2.0000000E-002	1.1148167E+000
2.0000000E-002	1.1147829E+000
2.0000000E-002	1.1147476E+000
2.0000000E-002	1.1147177E+000
2.0000000E-002	1.1146779E+000
2.0000000E-002	1.1146448E+000
2.0000000E-002	1.1146051E+000
2.0000000E-002	1.1146399E+000
2.0000000E-002	1.1145774E+000
2.0000000E-002	1.1145420E+000
2.0000000E-002	1.1145005E+000
2.0000000E-002	1.1144719E+000
2.0000000E-002	1.1144406E+000
2.0000000E-002	1.1144078E+000
2.0000000E-002	1.1143750E+000
2.0000000E-002	1.1143321E+000
2.0000000E-002	1.1143057E+000
2.0000000E-002	1.1142762E+000
2.0000000E-002	1.1142409E+000
2.0000000E-002	1.1142117E+000
2.0000000E-002	1.1141766E+000
2.0000000E-002	1.1141424E+000
2.0000000E-002	1.1141107E+000
2.0000000E-002	1.1140859E+000
2.0000000E-002	1.1140559E+000
2.0000000E-002	1.1140214E+000
2.0000000E-002	1.1139808E+000
2.0000000E-002	1.1139517E+000
2.0000000E-002	1.1139182E+000
2.0000000E-002	1.1138834E+000
2.0000000E-002	1.1138567E+000
2.0000000E-002	1.1138178E+000
2.0000000E-002	1.1137851E+000
2.0000000E-002	1.1137468E+000
2.0000000E-002	1.1137252E+000
2.0000000E-002	1.1136968E+000
2.0000000E-002	1.1136630E+000
2.0000000E-002	1.1136379E+000
2.0000000E-002	1.1136025E+000
2.0000000E-002	1.1135746E+000
2.0000000E-002	1.1135532E+000
2.0000000E-002	1.1135164E+000
2.0000000E-002	1.1134831E+000
2.0000000E-002	1.1134560E+000
2.0000000E-002	1.1134247E+000
2.0000000E-002	1.1133950E+000
2.0000000E-002	1.1133646E+000
2.0000000E-002	1.1133348E+000
2.0000000E-002	1.1133137E+000
2.0000000E-002	1.1132735E+000
2.0000000E-002	1.1132466E+000
2.0000000E-002	1.1132199E+000
2.0000000E-002	1.1131947E+000
2.0000000E-002	1.1131657E+000
2.0000000E-002	1.1131437E+000
2.0000000E-002	1.1131161E+000
2.0000000E-002	1.1130837E+000
2.0000000E-002	1.1130564E+000
2.0000000E-002	1.1129789E+000
2.0000000E-002	1.1130308E+000
2.0000000E-002	1.1130054E+000
2.0000000E-002	1.1129804E+000
2.0000000E-002	1.1129513E+000
2.0000000E-002	1.1129239E+000
2.0000000E-002	1.1128979E+000
2.0000000E-002	1.1128669E+000
2.0000000E-002	1.1128395E+000
2.0000000E-002	1.1128162E+000
2.0000000E-002	1.1127838E+000
2.0000000E-002	1.1127633E+000
2.0000000E-002	1.1127304E+000
2.0000000E-002	1.1126975E+000
2.0000000E-002	1.1126789E+000
2.0000000E-002	1.1126529E+000
2.0000000E-002	1.1126251E+000
2.0000000E-002	1.1126018E+000
2.0000000E-002	1.1125673E+000
2.0000000E-002	1.1125416E+000
2.0000000E-002	1.1125165E+000
2.0000000E-002	1.1124951E+000
2.0000000E-002	1.1124700E+000
2.0000000E-002	1.1124418E+000
2.0000000E-002	1.1124214E+000
2.0000000E-002	1.1123924E+000
2.0000000E-002	1.1123594E+000
2.0000000E-002	1.1123409E+000
2.0000000E-002	1.1123127E+000
2.0000000E-002	1.1122860E+000
2.0000000E-002	1.1122653E+000
2.0000000E-002	1.1122402E+000
2.0000000E-002	1.1122222E+000
2.0000000E-002	1.1121931E+000
2.0000000E-002	1.1121721E+000
2.0000000E-002	1.1121477E+000
2.0000000E-002	1.1121221E+000
2.0000000E-002	1.1121001E+000
2.0000000E-002	1.1120746E+000
2.0000000E-002	1.1120507E+000
2.0000000E-002	1.1120269E+000
2.0000000E-002	1.1120050E+000
2.0000000E-002	1.1119832E+000
2.0000000E-002	1.1119622E+000
2.0000000E-002	1.1119384E+000
2.0000000E-002	1.1119151E+000
2.0000000E-002	1.1118926E+000
2.0000000E-002	1.1118718E+000
2.0000000E-002	1.1118534E+000
2.0000000E-002	1.1118248E+000
2.0000000E-002	1.1118109E+000
2.0000000E-002	1.1117572E+000
2.0000000E-002	1.1117821E+000
2.0000000E-002	1.1117686E+000
2.0000000E-002	1.1117442E+000
2.0000000E-002	1.1117212E+000
2.0000000E-002	1.1116954E+000
2.0000000E-002	1.1116771E+000
2.0000000E-002	1.1116569E+000
2.0000000E-002	1.1116279E+000
2.0000000E-002	1.1116122E+000
2.0000000E-002	1.1115897E+000
2.0000000E-002	1.1115714E+000
2.0000000E-002	1.1115479E+000
2.0000000E-002	1.1115322E+000
2.0000000E-002	1.1115104E+000
2.0000000E-002	1.1114913E+000
2.0000000E-002	1.1114625E+000
2.0000000E-002	1.1114422E+000
2.0000000E-002	1.1114185E+000
2.0000000E-002	1.1114011E+000
2.0000000E-002	1.1113772E+000
2.0000000E-002	1.1113594E+000
2.0000000E-002	1.1113352E+000
2.0000000E-002	1.1113194E+000
2.0000000E-002	1.1113029E+000
2.0000000E-002	1.1112806E+000
2.0000000E-002	1.1112564E+000
2.0000000E-002	1.1112415E+000
2.0000000E-002	1.1112193E+000
2.0000000E-002	1.1112012E+000
2.0000000E-002	1.1111801E+000
2.0000000E-002	1.1111594E+000
2.0000000E-002	1.1111393E+000
2.0000000E-002	1.1111276E+000
2.0000000E-002	1.1111047E+000
2.0000000E-002	1.1110848E+000
2.0000000E-002	1.1110647E+000
2.0000000E-002	1.1110469E+000
2.0000000E-002	1.1110262E+000
2.0000000E-002	1.1110100E+000
2.0000000E-002	1.1109877E+000
2.0000000E-002	1.1109689E+000
2.0000000E-002	1.1109496E+000
2.0000000E-002	1.1109333E+000
2.0000000E-002	1.1109170E+000
2.0000000E-002	1.1109023E+000
2.0000000E-002	1.1108803E+000
2.0000000E-002	1.1108625E+000
2.0000000E-002	1.1108496E+000
2.0000000E-002	1.1108298E+000
2.0000000E-002	1.1108111E+000
2.0000000E-002	1.1107645E+000
2.0000000E-002	1.1107901E+000
2.0000000E-002	1.1107720E+000
2.0000000E-002	1.1107571E+000
2.0000000E-002	1.1107482E+000
2.0000000E-002	1.1107221E+000
2.0000000E-002	1.1107039E+000
2.0000000E-002	1.1106889E+000
2.0000000E-002	1.1106824E+000
2.0000000E-002	1.1106589E+000
2.0000000E-002	1.1106374E+000
2.0000000E-002	1.1106339E+000
2.0000000E-002	1.1106085E+000
2.0000000E-002	1.1105988E+000
2.0000000E-002	1.1105822E+000
2.0000000E-002	1.1105667E+000
2.0000000E-002	1.1105516E+000
2.0000000E-002	1.1105359E+000
2.0000000E-002	1.1105160E+000
2.0000000E-002	1.1105069E+000
2.0000000E-002	1.1104902E+000
2.0000000E-002	1.1104800E+000
2.0000000E-002	1.1104538E+000
2.0000000E-002	1.1104311E+000
2.0000000E-002	1.1104292E+000
2.0000000E-002	1.1104062E+000
2.0000000E-002	1.1103936E+000
2.0000000E-002	1.1103821E+000
2.0000000E-002	1.1103715E+000
2.0000000E-002	1.1103551E+000
2.0000000E-002	1.1103373E+000
2.0000000E-002	1.1103210E+000
2.0000000E-002	1.1103017E+000
2.0000000E-002	1.1102893E+000
2.0000000E-002	1.1102757E+000
2.0000000E-002	1.1102579E+000
2.0000000E-002	1.1102448E+000
2.0000000E-002	1.1102268E+000
2.0000000E-002	1.1102045E+000
2.0000000E-002	1.1101969E+000
2.0000000E-002	1.1101834E+000
2.0000000E-002	1.1101737E+000
2.0000000E-002	1.1101542E+000
2.0000000E-002	1.1101391E+000
2.0000000E-002	1.1101233E+000
2.0000000E-002	1.1101145E+000
2.0000000E-002	1.1100990E+000
2.0000000E-002	1.1100783E+000
2.0000000E-002	1.1100702E+000
2.0000000E-002	1.1100498E+000
2.0000000E-002	1.1100415E+000
2.0000000E-002	1.1099627E+000
2.0000000E-002	1.1100267E+000
2.0000000E-002	1.1100122E+000
2.0000000E-002	1.1100010E+000
2.0000000E-002	1.1099875E+000
2.0000000E-002	1.1099679E+000
2.0000000E-002	1.1099640E+000
2.0000000E-002	1.1099403E+000
2.0000000E-002	1.1099324E+000
2.0000000E-002	1.1099188E+000
2.0000000E-002	1.1098980E+000
2.0000000E-002	1.1098993E+000
2.0000000E-002	1.1098858E+000
2.0000000E-002	1.1098682E+000
2.0000000E-002	1.1098628E+000
2.0000000E-002	1.1098511E+000
2.0000000E-002	1.1098373E+000
2.0000000E-002	1.1098212E+000
2.0000000E-002	1.1098019E+000
2.0000000E-002	1.1097957E+000
2.0000000E-002	1.1097835E+000
2.0000000E-002	1.1097749E+000
2.0000000E-002	1.1097631E+000
2.0000000E-002	1.1097482E+000
2.0000000E-002	1.1097343E+000
2.0000000E-002	1.1097276E+000
2.0000000E-002	1.1097093E+000
2.0000000E-002	1.1096956E+000
2.0000000E-002	1.1096945E+000
2.0000000E-002	1.1096826E+000
2.0000000E-002	1.1096718E+000
2.0000000E-002	1.1096578E+000
2.0000000E-002	1.1096425E+000
2.0000000E-002	1.1096350E+000
2.0000000E-002	1.1096208E+000
2.0000000E-002	1.1096138E+000
2.0000000E-002	1.1096027E+000
2.0000000E-002	1.1095908E+000
2.0000000E-002	1.1095858E+000
2.0000000E-002	1.1095743E+000
2.0000000E-002	1.1095605E+000
2.0000000E-002	1.1095477E+000
2.0000000E-002	1.1095386E+000
2.0000000E-002	1.1095339E+000
2.0000000E-002	1.1095229E+000
2.0000000E-002	1.1095099E+000
2.0000000E-002	1.1094996E+000
2.0000000E-002	1.1094871E+000
2.0000000E-002	1.1094776E+000
2.0000000E-002	1.1094725E+000
2.0000000E-002	1.1094561E+000
2.0000000E-002	1.1095046E+000
2.0000000E-002	1.1094563E+000
2.0000000E-002	1.1094413E+000
2.0000000E-002	1.1094401E+000
2.0000000E-002	1.1094251E+000
2.0000000E-002	1.1094097E+000
2.0000000E-002	1.1094079E+000
2.0000000E-002	1.1093990E+000
2.0000000E-002	1.1093904E+000
2.0000000E-002	1.1093822E+000
2.0000000E-002	1.1093751E+000
2.0000000E-002	1.1093576E+000
2.0000000E-002	1.1093513E+000
2.0000000E-002	1.1093416E+000
2.0000000E-002	1.1093376E+000
2.0000000E-002	1.1093311E+000
2.0000000E-002	1.1093246E+000
2.0000000E-002	1.1093140E+000
2.0000000E-002	1.1093057E+000
2.0000000E-002	1.1092967E+000
2.0000000E-002	1.1092921E+000
2.0000000E-002	1.1092789E+000
2.0000000E-002	1.1092756E+000
2.0000000E-002	1.1092620E+000
2.0000000E-002	1.1092529E+000
2.0000000E-002	1.1092453E+000
2.0000000E-002	1.1092365E+000
2.0000000E-002	1.1092263E+000
2.0000000E-002	1.1092184E+000
2.0000000E-002	1.1092132E+000
2.0000000E-002	1.1092057E+000
2.0000000E-002	1.1091923E+000
2.0000000E-002	1.1091868E+000
2.0000000E-002	1.1091799E+000
2.0000000E-002	1.1091685E+000
2.0000000E-002	1.1091578E+000
2.0000000E-002	1.1091597E+000
2.0000000E-002	1.1091503E+000
2.0000000E-002	1.1091347E+000
2.0000000E-002	1.1091343E+000
2.0000000E-002	1.1091232E+000
2.0000000E-002	1.1091197E+000
2.0000000E-002	1.1091036E+000
2.0000000E-002	1.1090987E+000
2.0000000E-002	1.1090941E+000
2.0000000E-002	1.1090835E+000
2.0000000E-002	1.1090764E+000
2.0000000E-002	1.1090686E+000
2.0000000E-002	1.1090649E+000
2.0000000E-002	1.1090581E+000
2.0000000E-002	1.1090502E+000
2.0000000E-002	1.1090273E+000
2.0000000E-002	1.1090426E+000
2.0000000E-002	1.1090326E+000
2.0000000E-002	1.1090248E+000
2.0000000E-002	1.1090153E+000
2.0000000E-002	1.1090111E+000
2.0000000E-002	1.1090031E+000
2.0000000E-002	1.1089946E+000
2.0000000E-002	1.1089873E+000
2.0000000E-002	1.1089860E+000
2.0000000E-002	1.1089779E+000
2.0000000E-002	1.1089661E+000
2.0000000E-002	1.1089671E+000
2.0000000E-002	1.1089547E+000
2.0000000E-002	1.1089457E+000
2.0000000E-002	1.1089438E+000
2.0000000E-002	1.1089314E+000
2.0000000E-002	1.1089267E+000
2.0000000E-002	1.1089250E+000
2.0000000E-002	1.1089175E+000
2.0000000E-002	1.1089156E+000
2.0000000E-002	1.1089036E+000
2.0000000E-002	1.1089020E+000
2.0000000E-002	1.1088891E+000
2.0000000E-002	1.1088862E+000
2.0000000E-002	1.1088921E+000
2.0000000E-002	1.1088804E+000
2.0000000E-002	1.1088777E+000
2.0000000E-002	1.1088681E+000
2.0000000E-002	1.1088601E+000
2.0000000E-002	1.1088582E+000
2.0000000E-002	1.1088443E+000
2.0000000E-002	1.1088465E+000
2.0000000E-002	1.1088399E+000
2.0000000E-002	1.1088401E+000
2.0000000E-002	1.1088315E+000
2.0000000E-002	1.1088258E+000
2.0000000E-002	1.1088189E+000
2.0000000E-002	1.1088191E+000
2.0000000E-002	1.1088136E+000
2.0000000E-002	1.1088039E+000
2.0000000E-002	1.1088032E+000
2.0000000E-002	1.1088011E+000
2.0000000E-002	1.1087947E+000
2.0000000E-002	1.1087854E+000
2.0000000E-002	1.1087819E+000
2.0000000E-002	1.1087769E+000
2.0000000E-002	1.1087739E+000
2.0000000E-002	1.1087674E+000
2.0000000E-002	1.1087662E+000
2.0000000E-002	1.1087615E+000
2.0000000E-002	1.1087028E+000
2.0000000E-002	1.1087531E+000
2.0000000E-002	1.1087501E+000
2.0000000E-002	1.1087478E+000
2.0000000E-002	1.1087404E+000
2.0000000E-002	1.1087434E+000
2.0000000E-002	1.1087348E+000
2.0000000E-002	1.1087283E+000
2.0000000E-002	1.1087320E+000
2.0000000E-002	1.1087250E+000
2.0000000E-002	1.1087186E+000
2.0000000E-002	1.1087179E+000
2.0000000E-002	1.1087106E+000
2.0000000E-002	1.1087096E+000
2.0000000E-002	1.1087044E+000
2.0000000E-002	1.1087012E+000
2.0000000E-002	1.1087030E+000
2.0000000E-002	1.1086932E+000
2.0000000E-002	1.1086917E+000
2.0000000E-002	1.1086870E+000
2.0000000E-002	1.1086804E+000
2.0000000E-002	1.1086847E+000
2.0000000E-002	1.1086801E+000
2.0000000E-002	1.1086737E+000
2.0000000E-002	1.1086682E+000
2.0000000E-002	1.1086655E+000
2.0000000E-002	1.1086589E+000
2.0000000E-002	1.1086551E+000
2.0000000E-002	1.1086571E+000
2.0000000E-002	1.1086524E+000
2.0000000E-002	1.1086494E+000
2.0000000E-002	1.1086514E+000
2.0000000E-002	1.1086409E+000
2.0000000E-002	1.1086447E+000
2.0000000E-002	1.1086402E+000
2.0000000E-002	1.1086355E+000
2.0000000E-002	1.1086305E+000
2.0000000E-002	1.1086333E+000
2.0000000E-002	1.1086267E+000
2.0000000E-002	1.1086254E+000
2.0000000E-002	1.1086233E+000
2.0000000E-002	1.1086128E+000
2.0000000E-002	1.1086167E+000
2.0000000E-002	1.1086111E+000
2.0000000E-002	1.1086147E+000
2.0000000E-002	1.1086173E+000
2.0000000E-002	1.1086111E+000
2.0000000E-002	1.1086018E+000
2.0000000E-002	1.1086053E+000
2.0000000E-002	1.1086044E+000
2.0000000E-002	1.1085985E+000
2.0000000E-002	1.1085119E+000
2.0000000E-002	1.1085991E+000
2.0000000E-002	1.1085963E+000
2.0000000E-002	1.1085954E+000
2.0000000E-002	1.1085925E+000
2.0000000E-002	1.1085880E+000
2.0000000E-002	1.1085851E+000
2.0000000E-002	1.1085886E+000
2.0000000E-002	1.1085808E+000
2.0000000E-002	1.1085819E+000
2.0000000E-002	1.1085787E+000
2.0000000E-002	1.1085790E+000
2.0000000E-002	1.1085782E+000
2.0000000E-002	1.1085761E+000
2.0000000E-002	1.1085784E+000
2.0000000E-002	1.1085690E+000
2.0000000E-002	1.1085638E+000
2.0000000E-002	1.1085718E+000
2.0000000E-002	1.1085666E+000
2.0000000E-002	1.1085699E+000
2.0000000E-002	1.1085724E+000
2.0000000E-002	1.1085685E+000
2.0000000E-002	1.1085659E+000
2.0000000E-002	1.1085643E+000
2.0000000E-002	1.1085632E+000
2.0000000E-002	1.1085618E+000
2.0000000E-002	1.1085646E+000
2.0000000E-002	1.1085643E+000
2.0000000E-002	1.1085573E+000
2.0000000E-002	1.1085577E+000
2.0000000E-002	1.1085521E+000
2.0000000E-002	1.1085542E+000
2.0000000E-002	1.1085483E+000
2.0000000E-002	1.1085577E+000
2.0000000E-002	1.1085596E+000
2.0000000E-002	1.1085571E+000
2.0000000E-002	1.1085495E+000
2.0000000E-002	1.1085557E+000
2.0000000E-002	1.1085464E+000
2.0000000E-002	1.1085532E+000
2.0000000E-002	1.1085480E+000
2.0000000E-002	1.1085443E+000
2.0000000E-002	1.1085498E+000
2.0000000E-002	1.1085496E+000
2.0000000E-002	1.1085478E+000
2.0000000E-002	1.1085521E+000
2.0000000E-002	1.1085447E+000
2.0000000E-002	1.1085439E+000
2.0000000E-002	1.1085418E+000
2.0000000E-002	1.1085466E+000
2.0000000E-002	1.1085459E+000
2.0000000E-002	1.1084927E+000
2.0000000E-002	1.1085454E+000
2.0000000E-002	1.1085464E+000
2.0000000E-002	1.1085403E+000
2.0000000E-002	1.1085415E+000
2.0000000E-002	1.1085417E+000
2.0000000E-002	1.1085424E+000
2.0000000E-002	1.1085417E+000
2.0000000E-002	1.1085435E+000
2.0000000E-002	1.1085454E+000
2.0000000E-002	1.1085428E+000
2.0000000E-002	1.1085490E+000
2.0000000E-002	1.1085461E+000
2.0000000E-002	1.1085467E+000
2.0000000E-002	1.1085470E+000
2.0000000E-002	1.1085535E+000
2.0000000E-002	1.1085501E+000
2.0000000E-002	1.1085476E+000
2.0000000E-002	1.1085535E+000
2.0000000E-002	1.1085423E+000
2.0000000E-002	1.1085474E+000
2.0000000E-002	1.1085489E+000
2.0000000E-002	1.1085504E+000
2.0000000E-002	1.1085492E+000
2.0000000E-002	1.1085550E+000
2.0000000E-002	1.1085522E+000
2.0000000E-002	1.1085551E+000
2.0000000E-002	1.1085529E+000
2.0000000E-002	1.1085583E+000
2.0000000E-002	1.1085546E+000
2.0000000E-002	1.1085621E+000
2.0000000E-002	1.1085588E+000
2.0000000E-002	1.1085550E+000
2.0000000E-002	1.1085571E+000
2.0000000E-002	1.1085585E+000
2.0000000E-002	1.1085588E+000
2.0000000E-002	1.1085585E+000
2.0000000E-002	1.1085638E+000
2.0000000E-002	1.1085706E+000
2.0000000E-002	1.1085671E+000
2.0000000E-002	1.1085703E+000
2.0000000E-002	1.1085672E+000
2.0000000E-002	1.1085694E+000
2.0000000E-002	1.1085674E+000
2.0000000E-002	1.1085702E+000
2.0000000E-002	1.1085738E+000
2.0000000E-002	1.1085761E+000
2.0000000E-002	1.1085714E+000
2.0000000E-002	1.1085758E+000
2.0000000E-002	1.1085843E+000
2.0000000E-002	1.1085783E+000
2.0000000E-002	1.1085501E+000
2.0000000E-002	1.1085796E+000
2.0000000E-002	1.1085831E+000
2.0000000E-002	1.1085814E+000
2.0000000E-002	1.1085848E+000
2.0000000E-002	1.1085800E+000
2.0000000E-002	1.1085845E+000
2.0000000E-002	1.1085957E+000
2.0000000E-002	1.1085941E+000
2.0000000E-002	1.1085927E+000
2.0000000E-002	1.1085986E+000
2.0000000E-002	1.1086009E+000
2.0000000E-002	1.1085991E+000
2.0000000E-002	1.1086007E+000
2.0000000E-002	1.1086091E+000
2.0000000E-002	1.1086124E+000
2.0000000E-002	1.1086086E+000
2.0000000E-002	1.1086143E+000
2.0000000E-002	1.1086162E+000
2.0000000E-002	1.1086156E+000
2.0000000E-002	1.1086174E+000
2.0000000E-002	1.1086185E+000
2.0000000E-002	1.1086254E+000
2.0000000E-002	1.1086259E+000
2.0000000E-002	1.1086338E+000
2.0000000E-002	1.1086303E+000
2.0000000E-002	1.1086265E+000
2.0000000E-002	1.1086416E+000
2.0000000E-002	1.1086351E+000
2.0000000E-002	1.1086476E+000
2.0000000E-002	1.1086420E+000
2.0000000E-002	1.1086464E+000
2.0000000E-002	1.1086547E+000
2.0000000E-002	1.1086468E+000
2.0000000E-002	1.1086547E+000
2.0000000E-002	1.1086552E+000
2.0000000E-002	1.1086576E+000
2.0000000E-002	1.1086638E+000
2.0000000E-002	1.1086621E+000
2.0000000E-002	1.1086659E+000
2.0000000E-002	1.1086706E+000
2.0000000E-002	1.1086719E+000
2.0000000E-002	1.1086762E+000
2.0000000E-002	1.1086801E+000
2.0000000E-002	1.1086783E+000
2.0000000E-002	1.1086828E+000
2.0000000E-002	1.1086829E+000
2.0000000E-002	1.1086886E+000
2.0000000E-002	1.1086942E+000
2.0000000E-002	1.1086957E+000
2.0000000E-002	1.1087004E+000
2.0000000E-002	1.1086837E+000
2.0000000E-002	1.1087023E+000
2.0000000E-002	1.1087037E+000
2.0000000E-002	1.1087075E+000
2.0000000E-002	1.1087029E+000
2.0000000E-002	1.1087167E+000
2.0000000E-002	1.1087108E+000
2.0000000E-002	1.1087182E+000
2.0000000E-002	1.1087254E+000
2.0000000E-002	1.1087265E+000
2.0000000E-002	1.1087335E+000
2.0000000E-002	1.1087346E+000
2.0000000E-002	1.1087346E+000
2.0000000E-002	1.1087426E+000
2.0000000E-002	1.1087457E+000
2.0000000E-002	1.1087542E+000
2.0000000E-002	1.1087537E+000
2.0000000E-002	1.1087559E+000
2.0000000E-002	1.1087590E+000
2.0000000E-002	1.1087650E+000
2.0000000E-002	1.1087695E+000
2.0000000E-002	1.1087757E+000
2.0000000E-002	1.1087737E+000
2.0000000E-002	1.1087790E+000
2.0000000E-002	1.1087818E+000
2.0000000E-002	1.1087867E+000
2.0000000E-002	1.1087912E+000
2.0000000E-002	1.1087914E+000
2.0000000E-002	1.1088006E+000
2.0000000E-002	1.1087981E+000
2.0000000E-002	1.1088072E+000
2.0000000E-002	1.1088109E+000
2.0000000E-002	1.1088102E+000
2.0000000E-002	1.1088194E+000
2.0000000E-002	1.1088262E+000
2.0000000E-002	1.1088248E+000
2.0000000E-002	1.1088315E+000
2.0000000E-002	1.1088276E+000
2.0000000E-002	1.1088365E+000
2.0000000E-002	1.1088401E+000
2.0000000E-002	1.1088419E+000
2.0000000E-002	1.1088502E+000
2.0000000E-002	1.1088514E+000
2.0000000E-002	1.1088599E+000
2.0000000E-002	1.1088558E+000
2.0000000E-002	1.1088604E+000
2.0000000E-002	1.1088673E+000
2.0000000E-002	1.1088765E+000
2.0000000E-002	1.1088760E+000
2.0000000E-002	1.1088769E+000
2.0000000E-002	1.1088870E+000
2.0000000E-002	1.1088936E+000
2.0000000E-002	1.1088942E+000
2.0000000E-002	1.1088938E+000
2.0000000E-002	1.1089000E+000
2.0000000E-002	1.1089020E+000
2.0000000E-002	1.1089088E+000
2.0000000E-002	1.1089215E+000
2.0000000E-002	1.1089207E+000
2.0000000E-002	1.1089187E+000
2.0000000E-002	1.1089288E+000
2.0000000E-002	1.1089324E+000
2.0000000E-002	1.1089379E+000
2.0000000E-002	1.1089418E+000
2.0000000E-002	1.1089441E+000
2.0000000E-002	1.1089534E+000
2.0000000E-002	1.1089554E+000
2.0000000E-002	1.1089628E+000
2.0000000E-002	1.1089672E+000
2.0000000E-002	1.1089671E+000
2.0000000E-002	1.1089712E+000
2.0000000E-002	1.1089826E+000
2.0000000E-002	1.1089832E+000
2.0000000E-002	1.1089878E+000
2.0000000E-002	1.1089925E+000
2.0000000E-002	1.1090047E+000
2.0000000E-002	1.1090096E+000
2.0000000E-002	1.1090077E+000
2.0000000E-002	1.1090276E+000
2.0000000E-002	1.1090238E+000
2.0000000E-002	1.1090245E+000
2.0000000E-002	1.1090478E+000
2.0000000E-002	1.1090381E+000
2.0000000E-002	1.1090471E+000
2.0000000E-002	1.1090519E+000
2.0000000E-002	1.1090556E+000
2.0000000E-002	1.1090564E+000
2.0000000E-002	1.1090635E+000
2.0000000E-002	1.1090698E+000
2.0000000E-002	1.1090788E+000
2.0000000E-002	1.1090803E+000
2.0000000E-002	1.1090816E+000
2.0000000E-002	1.1090908E+000
2.0000000E-002	1.1090943E+000
2.0000000E-002	1.1090968E+000
2.0000000E-002	1.1091113E+000
2.0000000E-002	1.1091155E+000
2.0000000E-002	1.1091182E+000
2.0000000E-002	1.1091237E+000
2.0000000E-002	1.1091274E+000
2.0000000E-002	1.1091356E+000
2.0000000E-002	1.1091462E+000
2.0000000E-002	1.1091992E+000
2.0000000E-002	1.1091517E+000
2.0000000E-002	1.1091514E+000
2.0000000E-002	1.1091655E+000
2.0000000E-002	1.1091653E+000
2.0000000E-002	1.1091701E+000
2.0000000E-002	1.1091803E+000
2.0000000E-002	1.1091881E+000
2.0000000E-002	1.1091902E+000
2.0000000E-002	1.1091979E+000
2.0000000E-002	1.1092031E+000
2.0000000E-002	1.1092123E+000
2.0000000E-002	1.1092124E+000
2.0000000E-002	1.1092203E+000
2.0000000E-002	1.1092290E+000
2.0000000E-002	1.1092330E+000
2.0000000E-002	1.1092368E+000
2.0000000E-002	1.1092460E+000
2.0000000E-002	1.1092458E+000
2.0000000E-002	1.1092509E+000
2.0000000E-002	1.1092603E+000
2.0000000E-002	1.1092597E+000
2.0000000E-002	1.1092724E+000
2.0000000E-002	1.1092787E+000
2.0000000E-002	1.1092777E+000
2.0000000E-002	1.1092849E+000
2.0000000E-002	1.1092925E+000
2.0000000E-002	1.1093038E+000
2.0000000E-002	1.1093041E+000
2.0000000E-002	1.1093165E+000
2.0000000E-002	1.1093190E+000
2.0000000E-002	1.1093272E+000
2.0000000E-002	1.1093335E+000
2.0000000E-002	1.1093333E+000
2.0000000E-002	1.1093335E+000
2.0000000E-002	1.1093531E+000
2.0000000E-002	1.1093557E+000
2.0000000E-002	1.1093616E+000
2.0000000E-002	1.1093743E+000
2.0000000E-002	1.1093750E+000
2.0000000E-002	1.1093854E+000
2.0000000E-002	1.1093843E+000
2.0000000E-002	1.1093904E+000
2.0000000E-002	1.1093990E+000
2.0000000E-002	1.1094009E+000
2.0000000E-002	1.1094110E+000
2.0000000E-002	1.1094205E+000
2.0000000E-002	1.1094264E+000
2.0000000E-002	1.1094307E+000
2.0000000E-002	1.1094379E+000
2.0000000E-002	1.1094384E+000
2.0000000E-002	1.1094091E+000
2.0000000E-002	1.1094474E+000
2.0000000E-002	1.1094513E+000
2.0000000E-002	1.1094569E+000
2.0000000E-002	1.1094654E+000
2.0000000E-002	1.1094700E+000
2.0000000E-002	1.1094861E+000
2.0000000E-002	1.1094835E+000
2.0000000E-002	1.1094953E+000
2.0000000E-002	1.1095017E+000
2.0000000E-002	1.1095003E+000
2.0000000E-002	1.1095148E+000
2.0000000E-002	1.1095153E+000
2.0000000E-002	1.1095257E+000
2.0000000E-002	1.1095356E+000
2.0000000E-002	1.1095411E+000
2.0000000E-002	1.1095494E+000
2.0000000E-002	1.1095551E+000
2.0000000E-002	1.1095595E+000
2.0000000E-002	1.1095747E+000
2.0000000E-002	1.1095735E+000
2.0000000E-002	1.1095785E+000
2.0000000E-002	1.1095896E+000
2.0000000E-002	1.1095961E+000
2.0000000E-002	1.1096033E+000
2.0000000E-002	1.1096109E+000
2.0000000E-002	1.1096172E+000
2.0000000E-002	1.1096281E+000
2.0000000E-002	1.1096289E+000
2.0000000E-002	1.1096382E+000
2.0000000E-002	1.1096486E+000
2.0000000E-002	1.1096493E+000
2.0000000E-002	1.1096616E+000
2.0000000E-002	1.1096702E+000
2.0000000E-002	1.1096799E+000
2.0000000E-002	1.1096820E+000
2.0000000E-002	1.1096902E+000
2.0000000E-002	1.1097019E+000
2.0000000E-002	1.1097008E+000
2.0000000E-002	1.1097175E+000
